id,user,uid,version,changeset,timestamp
153997022,MA_Mapper,341454,2,26709613,2014-11-11T12:29:04Z
153997023,Rub21,510836,1,10910887,2012-03-08T16:34:42Z
153997024,erkinalp,113816,2,13376223,2012-10-05T18:07:30Z
153997025,MA_Mapper,341454,2,26693659,2014-11-10T18:02:51Z
153997026,Rub21,510836,1,10910887,2012-03-08T16:34:42Z
153997652,Rub21,510836,1,10910948,2012-03-08T16:40:10Z
153997654,Rub21,510836,1,10910948,2012-03-08T16:40:10Z
153997656,Rub21,510836,1,10910948,2012-03-08T16:40:11Z
153997657,MA_Mapper,341454,3,26709613,2014-11-11T12:29:04Z
154001085,Rub21,510836,1,10911402,2012-03-08T17:27:57Z
154001086,Rub21,510836,1,10911402,2012-03-08T17:27:57Z
154001087,Rub21,510836,1,10911402,2012-03-08T17:27:58Z
154001088,Rub21,510836,1,10911402,2012-03-08T17:27:58Z
154001089,BalaguruD,1233275,2,15759369,2013-04-17T07:39:14Z
154001090,surendran1,1274545,2,15444032,2013-03-21T15:01:58Z
154001091,dmgroom_ct,437598,2,17386695,2013-08-17T17:43:13Z
154001092,Rub21,510836,1,10911402,2012-03-08T17:27:59Z
154001093,Rub21,510836,1,10911402,2012-03-08T17:27:59Z
154001094,Rub21,510836,1,10911402,2012-03-08T17:28:00Z
154001095,dmgroom_ct,437598,2,17386695,2013-08-17T17:43:13Z
154001097,Rub21,510836,1,10911402,2012-03-08T17:28:00Z
154001098,Rub21,510836,1,10911402,2012-03-08T17:28:00Z
154001099,Rub21,510836,1,10911402,2012-03-08T17:28:00Z
154001100,Rub21,510836,1,10911402,2012-03-08T17:28:01Z
154001101,dmgroom_ct,437598,2,17386695,2013-08-17T17:43:29Z
154001102,Rub21,510836,1,10911402,2012-03-08T17:28:01Z
154001103,Rub21,510836,1,10911402,2012-03-08T17:28:01Z
154001105,BalaguruD,1233275,3,15759369,2013-04-17T07:39:17Z
154001106,Rub21,510836,1,10911402,2012-03-08T17:28:02Z
154001107,Rub21,510836,1,10911402,2012-03-08T17:28:02Z
154001108,Rub21,510836,1,10911402,2012-03-08T17:28:03Z
154001109,surendran1,1274545,2,15444032,2013-03-21T15:01:56Z
154001110,koguz,2112290,2,22809718,2014-06-08T13:22:10Z
154001111,Rub21,510836,1,10911402,2012-03-08T17:28:04Z
154001112,Rub21,510836,1,10911402,2012-03-08T17:28:04Z
154001116,Rub21,510836,1,10911402,2012-03-08T17:28:04Z
154001117,Rub21,510836,1,10911402,2012-03-08T17:28:04Z
154001118,Rub21,510836,1,10911402,2012-03-08T17:28:04Z
154001119,Rub21,510836,1,10911402,2012-03-08T17:28:05Z
154001120,Rub21,510836,1,10911402,2012-03-08T17:28:05Z
154001121,Rub21,510836,1,10911402,2012-03-08T17:28:05Z
154001805,Rub21,510836,1,10911454,2012-03-08T17:32:42Z
154001806,Rub21,510836,1,10911454,2012-03-08T17:32:43Z
154001810,Rub21,510836,1,10911454,2012-03-08T17:32:44Z
154076952,Mehmett,614324,2,11137363,2012-03-29T11:53:55Z
155422739,ediyes,1240849,11,41176976,2016-08-01T20:25:27Z
155425167,kshuseyin,300055,2,35338976,2015-11-15T22:44:40Z
155425169,erkinalp,113816,1,11007373,2012-03-17T12:41:33Z
155425173,erkinalp,113816,1,11007373,2012-03-17T12:41:33Z
155425174,erkinalp,113816,1,11007373,2012-03-17T12:41:34Z
155426376,katpatuka,17497,3,48495529,2017-05-08T09:00:12Z
155426377,kshuseyin,300055,5,45813402,2017-02-04T19:30:38Z
155426378,katpatuka,17497,2,48495529,2017-05-08T09:00:12Z
155426381,kshuseyin,300055,5,36742805,2016-01-22T16:38:13Z
155427013,kshuseyin,300055,4,36742805,2016-01-22T16:38:11Z
155427015,kshuseyin,300055,4,38130458,2016-03-28T21:30:33Z
155427016,kshuseyin,300055,4,36742805,2016-01-22T16:38:11Z
155427018,kshuseyin,300055,5,36742805,2016-01-22T16:38:11Z
155427324,kshuseyin,300055,3,36742805,2016-01-22T16:38:13Z
155427325,kshuseyin,300055,3,36742805,2016-01-22T16:38:11Z
155427326,kshuseyin,300055,3,36742805,2016-01-22T16:38:13Z
155427327,aighes,110639,4,16196585,2013-05-19T17:11:21Z
155427328,kshuseyin,300055,3,36742805,2016-01-22T16:38:13Z
155427329,erkinalp,113816,2,11007782,2012-03-17T13:06:25Z
155427371,erkinalp,113816,2,11007782,2012-03-17T13:06:25Z
155428058,erkinalp,113816,2,13376223,2012-10-05T18:07:27Z
155436307,katpatuka,17497,1,11008885,2012-03-17T15:16:04Z
155436313,katpatuka,17497,1,11008885,2012-03-17T15:16:05Z
155436315,katpatuka,17497,1,11008885,2012-03-17T15:16:05Z
155436320,brogo,63107,8,34883955,2015-10-26T14:59:15Z
155436343,Nesim,1386706,2,35945814,2015-12-14T13:44:04Z
155436345,katpatuka,17497,1,11008885,2012-03-17T15:16:10Z
155436346,katpatuka,17497,1,11008885,2012-03-17T15:16:10Z
155462929,katpatuka,17497,3,18437573,2013-10-19T17:19:21Z
156057975,Nesim,1386706,2,34771449,2015-10-21T07:53:40Z
156057982,kshuseyin,300055,6,38130458,2016-03-28T21:30:34Z
156057985,kshuseyin,300055,5,35218436,2015-11-10T15:37:36Z
156057991,dmgroom_ct,437598,4,18401021,2013-10-17T11:52:37Z
156233449,kshuseyin,300055,5,35124648,2015-11-06T12:10:32Z
156233450,Dropman,1891545,7,32197730,2015-06-25T06:12:06Z
156234205,alerque,123129,2,11153303,2012-03-30T12:28:27Z
156842262,dmgroom_ct,437598,3,17301172,2013-08-11T10:14:21Z
156842266,erkinalp,113816,2,11163250,2012-03-31T08:20:23Z
156842271,erkinalp,113816,2,11163250,2012-03-31T08:20:25Z
156842802,erkinalp,113816,3,18264821,2013-10-09T13:45:39Z
156842803,erkinalp,113816,3,18264821,2013-10-09T13:45:40Z
156842804,erkinalp,113816,2,11163250,2012-03-31T08:20:24Z
156842805,erkinalp,113816,5,18264821,2013-10-09T13:45:40Z
156844889,erkinalp,113816,2,11119141,2012-03-27T18:39:23Z
156844893,erkinalp,113816,3,11163250,2012-03-31T08:20:16Z
156845065,erkinalp,113816,1,11098898,2012-03-25T19:28:44Z
157070385,sbt01,2189968,3,24198575,2014-07-17T10:43:12Z
157118064,Mehmet AVŞAR,82992,4,32226633,2015-06-26T14:12:30Z
157118065,Mehmet AVŞAR,82992,3,32226238,2015-06-26T13:48:24Z
157125636,erkinalp,113816,2,11163250,2012-03-31T08:20:17Z
157125637,erkinalp,113816,2,11163250,2012-03-31T08:20:18Z
157308957,Nesim,1386706,2,38341925,2016-04-06T07:14:41Z
157308958,Nesim,1386706,2,38341925,2016-04-06T07:14:41Z
157308963,aighes,110639,1,11130724,2012-03-28T20:01:35Z
157308964,aighes,110639,1,11130724,2012-03-28T20:01:35Z
157308966,erkinalp,113816,3,15387004,2013-03-16T17:57:24Z
157308968,aighes,110639,1,11130724,2012-03-28T20:01:36Z
157308988,vignesh anand,1233267,2,15452026,2013-03-22T09:30:36Z
157385986,vignesh anand,1233267,4,15799032,2013-04-20T15:41:08Z
157386164,Mehmett,614324,2,11137363,2012-03-29T12:00:59Z
157386183,Mehmett,614324,3,11137363,2012-03-29T12:05:07Z
157386209,Mehmett,614324,2,11137363,2012-03-29T12:21:43Z
157386290,Mehmett,614324,2,11137363,2012-03-29T12:21:43Z
157386675,Mehmett,614324,2,11137363,2012-03-29T12:05:07Z
157386929,dmgroom_ct,437598,4,22603788,2014-05-28T16:29:30Z
157387119,Mehmett,614324,2,11137363,2012-03-29T12:21:39Z
157387503,Mehmett,614324,2,11137363,2012-03-29T12:21:42Z
157388263,vignesh anand,1233267,3,15799032,2013-04-20T15:41:09Z
157388848,Mehmett,614324,1,11137363,2012-03-29T12:24:04Z
157457252,katpatuka,17497,4,19553695,2013-12-20T17:40:31Z
157534886,alerque,123129,2,11153740,2012-03-30T13:03:01Z
157539633,alerque,123129,1,11153740,2012-03-30T13:02:54Z
157539634,alerque,123129,1,11153740,2012-03-30T13:02:54Z
157539635,alerque,123129,1,11153740,2012-03-30T13:02:54Z
157539636,dmgroom_ct,437598,2,17539465,2013-08-27T16:12:39Z
157539637,alerque,123129,1,11153740,2012-03-30T13:02:54Z
157539638,alerque,123129,1,11153740,2012-03-30T13:02:54Z
157539639,alerque,123129,1,11153740,2012-03-30T13:02:55Z
157539640,alerque,123129,1,11153740,2012-03-30T13:02:55Z
157545230,alerque,123129,1,11153740,2012-03-30T13:38:55Z
157545232,alerque,123129,1,11153740,2012-03-30T13:38:55Z
157664342,erkinalp,113816,1,11163250,2012-03-31T08:19:16Z
157664343,erkinalp,113816,1,11163250,2012-03-31T08:19:16Z
157664344,dmgroom_ct,437598,2,17301172,2013-08-11T10:14:19Z
157664345,erkinalp,113816,1,11163250,2012-03-31T08:19:17Z
157664346,erkinalp,113816,1,11163250,2012-03-31T08:19:17Z
157664347,erkinalp,113816,1,11163250,2012-03-31T08:19:17Z
157664348,erkinalp,113816,1,11163250,2012-03-31T08:19:17Z
157664349,erkinalp,113816,1,11163250,2012-03-31T08:19:17Z
157664350,erkinalp,113816,1,11163250,2012-03-31T08:19:18Z
157664351,erkinalp,113816,1,11163250,2012-03-31T08:19:18Z
157664352,erkinalp,113816,1,11163250,2012-03-31T08:19:18Z
157664353,erkinalp,113816,1,11163250,2012-03-31T08:19:18Z
157664354,kshuseyin,300055,3,35218800,2015-11-10T15:48:02Z
157664355,erkinalp,113816,1,11163250,2012-03-31T08:19:20Z
157664356,erkinalp,113816,1,11163250,2012-03-31T08:19:20Z
157664357,erkinalp,113816,1,11163250,2012-03-31T08:19:20Z
157664358,erkinalp,113816,1,11163250,2012-03-31T08:19:20Z
157664359,erkinalp,113816,1,11163250,2012-03-31T08:19:21Z
157664360,erkinalp,113816,1,11163250,2012-03-31T08:19:21Z
157664361,erkinalp,113816,1,11163250,2012-03-31T08:19:21Z
157664362,erkinalp,113816,1,11163250,2012-03-31T08:19:21Z
157664363,erkinalp,113816,1,11163250,2012-03-31T08:19:21Z
157664364,kshuseyin,300055,3,36801559,2016-01-25T17:46:50Z
157664365,erkinalp,113816,1,11163250,2012-03-31T08:19:22Z
157664366,erkinalp,113816,1,11163250,2012-03-31T08:19:22Z
157664369,erkinalp,113816,1,11163250,2012-03-31T08:19:24Z
157664370,erkinalp,113816,1,11163250,2012-03-31T08:19:25Z
157664371,erkinalp,113816,1,11163250,2012-03-31T08:19:25Z
157664372,erkinalp,113816,1,11163250,2012-03-31T08:19:25Z
157664373,erkinalp,113816,1,11163250,2012-03-31T08:19:25Z
157664374,kshuseyin,300055,2,36801559,2016-01-25T17:46:50Z
157664375,erkinalp,113816,1,11163250,2012-03-31T08:19:26Z
157664376,erkinalp,113816,1,11163250,2012-03-31T08:19:26Z
157664377,erkinalp,113816,1,11163250,2012-03-31T08:19:27Z
157664378,erkinalp,113816,1,11163250,2012-03-31T08:19:27Z
157664379,erkinalp,113816,1,11163250,2012-03-31T08:19:27Z
157664380,erkinalp,113816,1,11163250,2012-03-31T08:19:27Z
157664381,katpatuka,17497,2,48495529,2017-05-08T08:59:29Z
157664382,erkinalp,113816,1,11163250,2012-03-31T08:19:27Z
157664383,erkinalp,113816,1,11163250,2012-03-31T08:19:28Z
157664384,erkinalp,113816,1,11163250,2012-03-31T08:19:28Z
157664385,erkinalp,113816,1,11163250,2012-03-31T08:19:28Z
157664386,erkinalp,113816,1,11163250,2012-03-31T08:19:28Z
157664387,erkinalp,113816,1,11163250,2012-03-31T08:19:28Z
157664391,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664392,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664393,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664394,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664395,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664396,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664397,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664398,erkinalp,113816,1,11163250,2012-03-31T08:19:29Z
157664400,erkinalp,113816,1,11163250,2012-03-31T08:19:30Z
157664401,erkinalp,113816,1,11163250,2012-03-31T08:19:30Z
157664402,erkinalp,113816,1,11163250,2012-03-31T08:19:30Z
157664404,erkinalp,113816,1,11163250,2012-03-31T08:19:30Z
157664405,erkinalp,113816,3,18264821,2013-10-09T13:45:39Z
157664406,erkinalp,113816,1,11163250,2012-03-31T08:19:31Z
157664407,dmgroom_ct,437598,2,17301172,2013-08-11T10:14:20Z
157664408,erkinalp,113816,1,11163250,2012-03-31T08:19:31Z
157664409,erkinalp,113816,1,11163250,2012-03-31T08:19:31Z
157664410,erkinalp,113816,1,11163250,2012-03-31T08:19:31Z
157664411,erkinalp,113816,1,11163250,2012-03-31T08:19:31Z
157664412,erkinalp,113816,1,11163250,2012-03-31T08:19:32Z
157664413,erkinalp,113816,1,11163250,2012-03-31T08:19:32Z
157664414,erkinalp,113816,1,11163250,2012-03-31T08:19:32Z
157664415,kshuseyin,300055,3,36801559,2016-01-25T17:46:49Z
157664416,erkinalp,113816,1,11163250,2012-03-31T08:19:33Z
157664417,kshuseyin,300055,2,36801559,2016-01-25T17:46:50Z
157664418,kshuseyin,300055,3,36801559,2016-01-25T17:46:50Z
157664419,erkinalp,113816,1,11163250,2012-03-31T08:19:34Z
157664420,erkinalp,113816,1,11163250,2012-03-31T08:19:34Z
157664423,erkinalp,113816,1,11163250,2012-03-31T08:19:35Z
157664424,erkinalp,113816,1,11163250,2012-03-31T08:19:35Z
157664425,erkinalp,113816,1,11163250,2012-03-31T08:19:36Z
157664426,erkinalp,113816,1,11163250,2012-03-31T08:19:36Z
157664427,erkinalp,113816,1,11163250,2012-03-31T08:19:36Z
157664428,erkinalp,113816,1,11163250,2012-03-31T08:19:37Z
157664429,erkinalp,113816,1,11163250,2012-03-31T08:19:37Z
157664430,dmgroom_ct,437598,2,17301172,2013-08-11T10:14:20Z
157664431,erkinalp,113816,1,11163250,2012-03-31T08:19:37Z
157664432,erkinalp,113816,1,11163250,2012-03-31T08:19:37Z
157664433,erkinalp,113816,1,11163250,2012-03-31T08:19:37Z
157664434,erkinalp,113816,1,11163250,2012-03-31T08:19:37Z
157664435,erkinalp,113816,2,11163250,2012-03-31T08:36:40Z
157664436,erkinalp,113816,1,11163250,2012-03-31T08:19:38Z
157664437,erkinalp,113816,1,11163250,2012-03-31T08:19:38Z
157664438,erkinalp,113816,1,11163250,2012-03-31T08:19:38Z
157664439,erkinalp,113816,1,11163250,2012-03-31T08:19:38Z
157664440,erkinalp,113816,1,11163250,2012-03-31T08:19:39Z
157664441,erkinalp,113816,1,11163250,2012-03-31T08:19:39Z
157664442,erkinalp,113816,1,11163250,2012-03-31T08:19:39Z
157664443,erkinalp,113816,1,11163250,2012-03-31T08:19:39Z
157664444,erkinalp,113816,1,11163250,2012-03-31T08:19:39Z
157664445,erkinalp,113816,1,11163250,2012-03-31T08:19:39Z
157664446,erkinalp,113816,1,11163250,2012-03-31T08:19:40Z
157664447,erkinalp,113816,1,11163250,2012-03-31T08:19:40Z
157664448,erkinalp,113816,1,11163250,2012-03-31T08:19:40Z
157664449,erkinalp,113816,1,11163250,2012-03-31T08:19:40Z
157664450,erkinalp,113816,1,11163250,2012-03-31T08:19:40Z
157664451,erkinalp,113816,1,11163250,2012-03-31T08:19:41Z
157664452,kshuseyin,300055,2,35218436,2015-11-10T15:37:39Z
157664453,erkinalp,113816,1,11163250,2012-03-31T08:19:41Z
157664454,dmgroom_ct,437598,2,17301172,2013-08-11T10:14:20Z
157664455,erkinalp,113816,1,11163250,2012-03-31T08:19:41Z
157664456,erkinalp,113816,1,11163250,2012-03-31T08:19:42Z
157664457,erkinalp,113816,1,11163250,2012-03-31T08:19:42Z
157664458,erkinalp,113816,1,11163250,2012-03-31T08:19:42Z
157664459,erkinalp,113816,1,11163250,2012-03-31T08:19:42Z
157664460,erkinalp,113816,1,11163250,2012-03-31T08:19:42Z
157664461,erkinalp,113816,1,11163250,2012-03-31T08:19:42Z
157664462,erkinalp,113816,1,11163250,2012-03-31T08:19:43Z
157664463,erkinalp,113816,1,11163250,2012-03-31T08:19:43Z
157664464,erkinalp,113816,1,11163250,2012-03-31T08:19:43Z
157664465,erkinalp,113816,1,11163250,2012-03-31T08:19:44Z
157664466,erkinalp,113816,1,11163250,2012-03-31T08:19:44Z
157664467,erkinalp,113816,1,11163250,2012-03-31T08:19:44Z
157664468,erkinalp,113816,1,11163250,2012-03-31T08:19:44Z
157664469,erkinalp,113816,1,11163250,2012-03-31T08:19:44Z
157664470,erkinalp,113816,1,11163250,2012-03-31T08:19:44Z
157664471,erkinalp,113816,1,11163250,2012-03-31T08:19:45Z
157664472,erkinalp,113816,1,11163250,2012-03-31T08:19:45Z
157664473,erkinalp,113816,1,11163250,2012-03-31T08:19:45Z
157664474,erkinalp,113816,1,11163250,2012-03-31T08:19:46Z
157664475,erkinalp,113816,1,11163250,2012-03-31T08:19:46Z
157664476,erkinalp,113816,1,11163250,2012-03-31T08:19:46Z
157664477,erkinalp,113816,1,11163250,2012-03-31T08:19:46Z
157664478,erkinalp,113816,1,11163250,2012-03-31T08:19:47Z
157664481,erkinalp,113816,1,11163250,2012-03-31T08:19:53Z
157664482,erkinalp,113816,1,11163250,2012-03-31T08:19:53Z
157664483,erkinalp,113816,1,11163250,2012-03-31T08:19:54Z
157664484,erkinalp,113816,1,11163250,2012-03-31T08:19:54Z
157664485,erkinalp,113816,1,11163250,2012-03-31T08:19:54Z
157664487,erkinalp,113816,1,11163250,2012-03-31T08:19:55Z
157664488,erkinalp,113816,1,11163250,2012-03-31T08:19:55Z
157664489,erkinalp,113816,1,11163250,2012-03-31T08:19:55Z
157664490,erkinalp,113816,1,11163250,2012-03-31T08:19:55Z
157664491,erkinalp,113816,1,11163250,2012-03-31T08:19:55Z
157664492,erkinalp,113816,1,11163250,2012-03-31T08:19:55Z
157664493,erkinalp,113816,1,11163250,2012-03-31T08:19:56Z
157664494,erkinalp,113816,1,11163250,2012-03-31T08:19:56Z
157664495,erkinalp,113816,1,11163250,2012-03-31T08:19:56Z
157664497,erkinalp,113816,1,11163250,2012-03-31T08:19:57Z
157664498,erkinalp,113816,1,11163250,2012-03-31T08:19:57Z
157664499,erkinalp,113816,1,11163250,2012-03-31T08:19:57Z
157664500,erkinalp,113816,1,11163250,2012-03-31T08:19:58Z
157664501,erkinalp,113816,1,11163250,2012-03-31T08:19:58Z
157664502,erkinalp,113816,1,11163250,2012-03-31T08:19:58Z
157664503,dmgroom_ct,437598,2,17301172,2013-08-11T10:14:18Z
157664504,erkinalp,113816,1,11163250,2012-03-31T08:19:58Z
157664505,erkinalp,113816,1,11163250,2012-03-31T08:19:58Z
157664507,erkinalp,113816,1,11163250,2012-03-31T08:19:59Z
157664508,erkinalp,113816,1,11163250,2012-03-31T08:19:59Z
157664509,erkinalp,113816,1,11163250,2012-03-31T08:19:59Z
157664511,erkinalp,113816,1,11163250,2012-03-31T08:19:59Z
157664512,erkinalp,113816,1,11163250,2012-03-31T08:19:59Z
157664514,Doruk Yörük,5025069,9,44682487,2016-12-26T13:28:00Z
157664515,erkinalp,113816,1,11163250,2012-03-31T08:20:00Z
157664517,erkinalp,113816,1,11163250,2012-03-31T08:20:00Z
157664518,erkinalp,113816,1,11163250,2012-03-31T08:20:00Z
157664519,erkinalp,113816,1,11163250,2012-03-31T08:20:01Z
157664521,erkinalp,113816,1,11163250,2012-03-31T08:20:01Z
157664523,erkinalp,113816,1,11163250,2012-03-31T08:20:01Z
157664524,erkinalp,113816,1,11163250,2012-03-31T08:20:01Z
157664525,erkinalp,113816,1,11163250,2012-03-31T08:20:01Z
157664527,erkinalp,113816,1,11163250,2012-03-31T08:20:02Z
157664528,erkinalp,113816,1,11163250,2012-03-31T08:20:02Z
157664529,erkinalp,113816,1,11163250,2012-03-31T08:20:02Z
157664533,erkinalp,113816,1,11163250,2012-03-31T08:20:03Z
157664534,erkinalp,113816,1,11163250,2012-03-31T08:20:03Z
157664535,erkinalp,113816,1,11163250,2012-03-31T08:20:03Z
157664537,erkinalp,113816,1,11163250,2012-03-31T08:20:04Z
157664539,wambacher,201359,2,48852162,2017-05-20T22:40:06Z
157664541,erkinalp,113816,1,11163250,2012-03-31T08:20:04Z
157664542,erkinalp,113816,1,11163250,2012-03-31T08:20:05Z
157664543,erkinalp,113816,1,11163250,2012-03-31T08:20:05Z
157664544,erkinalp,113816,1,11163250,2012-03-31T08:20:05Z
157664546,erkinalp,113816,1,11163250,2012-03-31T08:20:05Z
157664547,erkinalp,113816,1,11163250,2012-03-31T08:20:05Z
157664548,erkinalp,113816,1,11163250,2012-03-31T08:20:05Z
157664549,erkinalp,113816,1,11163250,2012-03-31T08:20:05Z
157664550,erkinalp,113816,1,11163250,2012-03-31T08:20:06Z
157664551,erkinalp,113816,1,11163250,2012-03-31T08:20:06Z
157664552,erkinalp,113816,1,11163250,2012-03-31T08:20:06Z
157664554,erkinalp,113816,1,11163250,2012-03-31T08:20:06Z
157664555,erkinalp,113816,1,11163250,2012-03-31T08:20:06Z
157664556,erkinalp,113816,1,11163250,2012-03-31T08:20:07Z
157664557,erkinalp,113816,1,11163250,2012-03-31T08:20:07Z
157664559,erkinalp,113816,1,11163250,2012-03-31T08:20:07Z
157664561,erkinalp,113816,1,11163250,2012-03-31T08:20:07Z
157664562,erkinalp,113816,1,11163250,2012-03-31T08:20:07Z
157664566,erkinalp,113816,1,11163250,2012-03-31T08:20:08Z
157664569,erkinalp,113816,1,11163250,2012-03-31T08:20:08Z
157664571,erkinalp,113816,1,11163250,2012-03-31T08:20:08Z
157664573,erkinalp,113816,1,11163250,2012-03-31T08:20:08Z
157664574,erkinalp,113816,1,11163250,2012-03-31T08:20:09Z
157664576,erkinalp,113816,1,11163250,2012-03-31T08:20:09Z
157664577,erkinalp,113816,1,11163250,2012-03-31T08:20:09Z
157664578,erkinalp,113816,1,11163250,2012-03-31T08:20:10Z
157664579,erkinalp,113816,1,11163250,2012-03-31T08:20:10Z
157664580,erkinalp,113816,1,11163250,2012-03-31T08:20:10Z
157664581,erkinalp,113816,1,11163250,2012-03-31T08:20:10Z
157664583,erkinalp,113816,1,11163250,2012-03-31T08:20:10Z
157664584,erkinalp,113816,1,11163250,2012-03-31T08:20:11Z
157664585,sbt01,2189968,6,24196408,2014-07-17T08:23:33Z
157664587,erkinalp,113816,1,11163250,2012-03-31T08:20:12Z
157664589,erkinalp,113816,1,11163250,2012-03-31T08:20:12Z
157664590,erkinalp,113816,1,11163250,2012-03-31T08:20:12Z
157664592,erkinalp,113816,1,11163250,2012-03-31T08:20:13Z
157664593,erkinalp,113816,1,11163250,2012-03-31T08:20:13Z
157664595,erkinalp,113816,1,11163250,2012-03-31T08:20:13Z
157664596,erkinalp,113816,1,11163250,2012-03-31T08:20:13Z
157665760,erkinalp,113816,2,11163250,2012-03-31T08:38:43Z
157665826,erkinalp,113816,1,11163250,2012-03-31T08:38:42Z
157665827,erkinalp,113816,1,11163250,2012-03-31T08:38:43Z
157665828,erkinalp,113816,1,11163250,2012-03-31T08:38:43Z
157667239,erkinalp,113816,2,11163532,2012-03-31T08:52:06Z
157667244,erkinalp,113816,1,11163504,2012-03-31T08:49:01Z
157667250,erkinalp,113816,2,11163532,2012-03-31T08:52:07Z
157667265,kshuseyin,300055,3,36801559,2016-01-25T17:46:49Z
157667940,erkinalp,113816,1,11163528,2012-03-31T08:51:37Z
157667946,erkinalp,113816,1,11163528,2012-03-31T08:51:38Z
158068427,piligab,3877019,4,40882532,2016-07-19T21:57:00Z
158068825,mark1111,1712338,3,40189603,2016-06-21T20:06:16Z
158069220,Davlak,217070,2,16483345,2013-06-09T15:03:51Z
158711264,kshuseyin,300055,2,35077265,2015-11-04T12:04:28Z
159627821,areels,4402053,6,43690885,2016-11-16T07:14:03Z
159627822,Imp_GL,2268702,11,44931193,2017-01-05T18:01:08Z
160119669,Nariman Aga-Tagiyev,662659,1,11345326,2012-04-18T15:39:00Z
160693528,erkinalp,113816,2,18090736,2013-09-29T11:11:16Z
160693529,Töre Çağrı Uyar,665804,1,11390866,2012-04-23T03:02:02Z
160693530,erkinalp,113816,2,18090736,2013-09-29T11:11:16Z
160693531,Töre Çağrı Uyar,665804,1,11390866,2012-04-23T03:02:03Z
160968080,ozaltun2,3069481,3,32698711,2015-07-17T14:10:01Z
160981525,bikemike,438219,1,11409514,2012-04-24T21:40:17Z
160981528,bikemike,438219,1,11409514,2012-04-24T21:40:17Z
161102055,erkinalp,113816,4,14286108,2012-12-15T21:09:05Z
161102120,MOZTURK,3226614,3,45014443,2017-01-08T23:42:26Z
161102149,erkinalp,113816,1,11417893,2012-04-25T18:49:34Z
161102155,erkinalp,113816,1,11417893,2012-04-25T18:49:35Z
161102163,erkinalp,113816,1,11417893,2012-04-25T18:49:36Z
161102175,kshuseyin,300055,2,37855912,2016-03-15T20:53:17Z
161102176,erkinalp,113816,1,11417893,2012-04-25T18:49:38Z
161102221,MOZTURK,3226614,4,45014443,2017-01-08T23:42:25Z
161102237,kshuseyin,300055,3,38203658,2016-03-31T17:11:20Z
161102263,kshuseyin,300055,2,37850278,2016-03-15T17:42:12Z
161102276,MOZTURK,3226614,3,45014443,2017-01-08T23:42:26Z
161102300,kshuseyin,300055,2,37855912,2016-03-15T20:53:17Z
161102315,kshuseyin,300055,3,37839217,2016-03-15T09:58:53Z
161102332,kshuseyin,300055,2,37855912,2016-03-15T20:53:18Z
161102334,ozc,4342523,6,41144174,2016-07-31T12:41:53Z
161102339,kshuseyin,300055,3,37855912,2016-03-15T20:53:17Z
161102366,MOZTURK,3226614,3,45014443,2017-01-08T23:42:26Z
161102378,MOZTURK,3226614,4,45014443,2017-01-08T23:42:25Z
161102385,kshuseyin,300055,2,37855912,2016-03-15T20:53:18Z
161102386,kshuseyin,300055,2,37850278,2016-03-15T17:42:13Z
161102390,MOZTURK,3226614,3,45014443,2017-01-08T23:42:25Z
161102394,MOZTURK,3226614,2,45014443,2017-01-08T23:42:25Z
161102400,erkinalp,113816,1,11417893,2012-04-25T18:50:07Z
161102417,kshuseyin,300055,2,37855912,2016-03-15T20:53:17Z
161102432,kshuseyin,300055,2,37855912,2016-03-15T20:53:18Z
161102435,erkinalp,113816,1,11417893,2012-04-25T18:50:11Z
161102476,MOZTURK,3226614,3,45014443,2017-01-08T23:42:26Z
161102488,erkinalp,113816,1,11417893,2012-04-25T18:50:17Z
161102495,erkinalp,113816,4,14286108,2012-12-15T21:09:06Z
161102504,kshuseyin,300055,2,37855912,2016-03-15T20:53:18Z
161102537,kshuseyin,300055,3,37855912,2016-03-15T20:53:18Z
161102572,kshuseyin,300055,2,37855912,2016-03-15T20:53:17Z
161102595,erkinalp,113816,1,11417893,2012-04-25T18:50:29Z
161102627,MOZTURK,3226614,3,45014443,2017-01-08T23:42:25Z
161102706,ozc,4342523,2,41130712,2016-07-30T16:51:30Z
162799424,mmmutlu,191289,4,32380874,2015-07-03T07:36:45Z
162801895,Bahtiyar Erden,1397845,3,15894346,2013-04-28T11:36:37Z
162830925,nemesis2473,668988,1,11547869,2012-05-09T10:24:57Z
162842179,MOZTURK,3226614,7,45031176,2017-01-09T17:08:58Z
162842493,edgerunner,458154,9,47576411,2017-04-08T19:07:08Z
162844912,kshuseyin,300055,6,49087455,2017-05-29T23:05:09Z
162845035,kshuseyin,300055,4,49087455,2017-05-29T23:05:09Z
162845174,denizern,677941,6,11548896,2012-05-09T12:58:15Z
162846214,denizern,677941,6,11549940,2012-05-09T14:52:47Z
162847073,denizern,677941,7,11566779,2012-05-11T11:31:11Z
162847086,denizern,677941,6,11549940,2012-05-09T14:53:04Z
